Time(s),Kn,Chamber Pressure(Pa),Thrust(N),Propellant Mass(G1;kg),Volume Loading(%),Mass Flow(G1;kg/s),Mass Flux(G1;kg/(m^2*s)),Regression Depth(G1;m),Web(G1;m),Nozzle Exit Pressure(Pa),Change in Throat Diameter(m)
1.1819,44.5088,146342.47057,22.13534,0.03973,51.79253,0.01861,83.40448,0.00222,0.00378,32101.89748,0.0
1.182,44.50967,146347.66378,22.13612,0.03973,51.7901,0.01861,83.40351,0.00222,0.00378,32103.03667,0.0
1.1821,44.51055,146352.8571,22.13691,0.03973,51.78768,0.01861,83.40254,0.00222,0.00378,32104.17589,0.0
1.1822,44.51143,146358.05054,22.13769,0.03973,51.78525,0.01861,83.40156,0.00222,0.00378,32105.31513,0.0
1.1823,44.51231,146363.24411,22.13848,0.03973,51.78283,0.01861,83.40059,0.00222,0.00378,32106.4544,0.0
1.1824,44.51319,146368.43779,22.13927,0.03972,51.7804,0.01861,83.39962,0.00222,0.00378,32107.59369,0.0
1.1825,44.51407,146373.6316,22.14005,0.03972,51.77797,0.01861,83.39865,0.00223,0.00377,32108.73301,0.0
1.1826,44.51494,146378.82553,22.14084,0.03972,51.77555,0.01861,83.39767,0.00223,0.00377,32109.87236,0.0
1.1827,44.51582,146384.01958,22.14162,0.03972,51.77312,0.01861,83.3967,0.00223,0.00377,32111.01173,0.0
1.1828,44.5167,146389.21375,22.14241,0.03972,51.7707,0.01861,83.39573,0.00223,0.00377,32112.15113,0.0
1.1829,44.51758,146394.40804,22.14319,0.03972,51.76827,0.01861,83.39476,0.00223,0.00377,32113.29056,0.0
1.183,44.51846,146399.60246,22.14398,0.03971,51.76584,0.01861,83.39378,0.00223,0.00377,32114.43002,0.0
1.1831,44.51933,146404.79699,22.14477,0.03971,51.76342,0.01862,83.39281,0.00223,0.00377,32115.5695,0.0
1.1832,44.52021,146409.99165,22.14555,0.03971,51.76099,0.01862,83.39184,0.00223,0.00377,32116.70901,0.0
1.1833,44.52109,146415.18643,22.14634,0.03971,51.75856,0.01862,83.39087,0.00223,0.00377,32117.84854,0.0
1.1834,44.52197,146420.38133,22.14712,0.03971,51.75613,0.01862,83.3899,0.00223,0.00377,32118.9881,0.0
1.1835,44.52285,146425.57635,22.14791,0.0397,51.75371,0.01862,83.38892,0.00223,0.00377,32120.12769,0.0
1.1836,44.52373,146430.77149,22.14869,0.0397,51.75128,0.01862,83.38795,0.00223,0.00377,32121.2673,0.0
1.1837,44.5246,146435.96676,22.14948,0.0397,51.74885,0.01862,83.38698,0.00223,0.00377,32122.40694,0.0
1.1838,44.52548,146441.16214,22.15027,0.0397,51.74643,0.01862,83.38601,0.00223,0.00377,32123.54661,0.0
1.1839,44.52636,146446.35765,22.15105,0.0397,51.744,0.01862,83.38504,0.00223,0.00377,32124.6863,0.0
1.184,44.52724,146451.55328,22.15184,0.03969,51.74157,0.01862,83.38406,0.00223,0.00377,32125.82602,0.0
1.1841,44.52812,146456.74903,22.15262,0.03969,51.73914,0.01862,83.38309,0.00223,0.00377,32126.96577,0.0
1.1842,44.529,146461.9449,22.15341,0.03969,51.73672,0.01862,83.38212,0.00223,0.00377,32128.10555,0.0
1.1843,44.52987,146467.14089,22.1542,0.03969,51.73429,0.01862,83.38115,0.00223,0.00377,32129.24535,0.0
1.1844,44.53075,146472.337,22.15498,0.03969,51.73186,0.01862,83.38018,0.00223,0.00377,32130.38517,0.0
1.1845,44.53163,146477.53324,22.15577,0.03969,51.72943,0.01862,83.3792,0.00223,0.00377,32131.52503,0.0
1.1846,44.53251,146482.7296,22.15655,0.03968,51.72701,0.01862,83.37823,0.00223,0.00377,32132.66491,0.0
1.1847,44.53339,146487.92607,22.15734,0.03968,51.72458,0.01863,83.37726,0.00223,0.00377,32133.80481,0.0
1.1848,44.53427,146493.12267,22.15813,0.03968,51.72215,0.01863,83.37629,0.00223,0.00377,32134.94475,0.0
1.1849,44.53514,146498.31939,22.15891,0.03968,51.71972,0.01863,83.37532,0.00223,0.00377,32136.08471,0.0
1.185,44.53602,146503.51624,22.1597,0.03968,51.71729,0.01863,83.37434,0.00223,0.00377,32137.22469,0.0
1.1851,44.5369,146508.7132,22.16048,0.03967,51.71486,0.01863,83.37337,0.00223,0.00377,32138.36471,0.0
1.1852,44.53778,146513.91028,22.16127,0.03967,51.71244,0.01863,83.3724,0.00223,0.00377,32139.50475,0.0
1.1853,44.53866,146519.10749,22.16206,0.03967,51.71001,0.01863,83.37143,0.00223,0.00377,32140.64481,0.0
1.1854,44.53954,146524.30482,22.16284,0.03967,51.70758,0.01863,83.37046,0.00223,0.00377,32141.78491,0.0
1.1855,44.54041,146529.50227,22.16363,0.03967,51.70515,0.01863,83.36948,0.00223,0.00377,32142.92503,0.0
